UNITID,EFTOTLT,RET_PCF,RET_PCP,STUFACR,risk_score,low_retention,pct_black,pct_hispanic,pct_white,pct_international
129774,442,59,NA,11,0.37572434534763366,1,0.1334841628959276,0.20588235294117646,0.5294117647058824,0.006787330316742082
129923,928,72,70,18,0.4224966864320445,0,0.32004310344827586,0.35021551724137934,0.23275862068965517,0
129941,9229,76,50,17,0.01934804046053994,0,0.08202405461046701,0.13414237728898037,0.3684039440892838,0.33676454653808646
130174,1373,49,9,15,0.4199812385813631,1,0.3117261471230881,0.2942461762563729,0.213401310997815,0
130183,16178,33,21,20,0.7835979223628384,1,0.35245394980838174,0.13932500927185065,0.3813821238719248,0.01174434417109655
130226,9424,89,25,12,0.29447945826010175,0,0.05019100169779287,0.11969439728353141,0.7035229202037352,0.021965195246179965
130253,11022,83,100,15,0.0940180798474674,0,0.043639992741789146,0.12211939756849936,0.6351841771003448,0.13273453093812376
130314,1952,82,NA,10,0.3673738622590274,0,0.10706967213114754,0.16342213114754098,0.5589139344262295,0.012807377049180328
130493,9377,78,75,11,0.45951359495069194,0,0.18140130105577476,0.2344033272901781,0.4649674736056308,0.008211581529273754
130590,2238,90,50,9,0.28609251889136783,0,0.058981233243967826,0.09964253798033959,0.5728328865058088,0.13404825737265416
130624,1108,99,NA,7,0.3457397497168102,0,0.030685920577617327,0.13537906137184116,0.6380866425992779,0.02888086642599278
130697,4011,95,NA,8,0.2767052241397911,0,0.09598603839441536,0.17277486910994763,0.4549987534280728,0.0887559212166542
130776,4169,73,38,11,0.37950264159505354,0,0.10554089709762533,0.2679299592228352,0.48716718637562967,0.006716238906212521
130794,15564,99,NA,5,0.00573634052312754,0,0.07369570804420457,0.11873554356206631,0.31765612952968386,0.2426111539450013
130873,355,91,NA,21,0.4263782515290128,0,0.5971830985915493,0.1295774647887324,0.18028169014084508,0
130934,5327,70,23,17,0.7122831035978182,0,0.7306176084099869,0.08241036230523748,0.07715412051811527,0.02778299230336024
130943,24412,92,20,16,0.02077696907856896,0,0.06349336391938391,0.09388825167950189,0.6078977552023594,0.1130591512370965
130989,1001,72,50,18,0.3436553410307674,0,0.17782217782217782,0.15584415584415584,0.33166833166833165,0.24075924075924077
131061,152,65,78,14,0.38855182084909745,1,0.3684210526315789,0.21710526315789475,0.3355263157894737,0
131113,13746,61,31,12,0.19962617921307865,1,0.22428342790630001,0.12083515204423105,0.4378000872981231,0.11115961006838353
131159,12321,88,63,10,0.1404003229523065,0,0.09633958282606932,0.1313205096988881,0.49801152503855206,0.09049590130671212
131283,5243,87,0,11,0.2327837785609509,0,0.08449361052832348,0.16364676711806217,0.5100133511348465,0.11424756818615296
131399,4202,68,39,8,0.5383429755814617,1,0.5566396953831508,0.23679200380771062,0.0635411708710138,0.037363160399809615
131450,1335,71,NA,6,0.35261328791969626,0,0.15355805243445692,0.21123595505617979,0.4397003745318352,0.041947565543071164
131469,25374,92,73,13,0.00902978078677359,0,0.10636872389059668,0.1043193820446126,0.42358319539686295,0.14475447308268305
131496,20031,97,100,11,0.00713076092972085,0,0.05915830462782687,0.07173880485247866,0.3788128400978483,0.16469472317907244
131520,14890,91,29,13,0.9190741362674734,0,0.6749496306245802,0.06527871054398926,0.008059100067159167,0.04372061786433848
131803,188,100,50,47,0.510670973077,0,0.8191489361702128,0.0797872340425532,0.026595744680851064,0
131876,1948,69,63,9,0.4578128953905584,1,0.5410677618069816,0.26386036960985626,0.022073921971252568,0.007186858316221766
132374,3304,72,NA,17,0.492540854207781,0,0.32990314769975787,0.30659806295399517,0.32324455205811137,0
132408,717,45,67,8,0.3607155714187315,1,0.09344490934449093,0.1603905160390516,0.3500697350069735,0
132471,6825,63,17,7,0.34950450175403486,1,0.2600732600732601,0.30857142857142855,0.2317948717948718,0.08058608058608059
132602,2853,62,0,17,0.4992578289522956,1,0.5464423413950228,0.052926743778478794,0.0031545741324921135,0.01927795303189625
132657,3514,77,28,16,0.24962646666524768,0,0.08935685828116106,0.16420034149117815,0.41178144564598745,0.16277746158224246
132675,99,64,43,7,0.36314236249102544,1,0.2727272727272727,0.020202020202020204,0.6464646464646465,0
132842,818,83,63,12,0.3773896432341568,0,0.04156479217603912,0.8190709046454768,0.05867970660146699,0.013447432762836185
132903,69713,92,88,28,0.03050365070170966,0,0.08826187368209659,0.30223918064062655,0.4254873552995854,0.046117653809189106
132976,330,54,NA,15,0.38848450578545063,1,0.11515151515151516,0.21818181818181817,0.5909090909090909,0.0030303030303030303
133155,875,91,99,20,0.4216905985013889,0,0.21714285714285714,0.5702857142857143,0.18628571428571428,0
133465,433,100,50,12,0.38803555229196207,0,0.371824480369515,0.21016166281755197,0.20554272517321015,0.013856812933025405
133492,1893,76,0,11,0.3451206927146545,0,0.029582673005810883,0.10036978341257263,0.7496038034865293,0.03909138932910724
133526,1177,54,0,14,0.4803567221372191,1,0.8513169073916738,0.04248088360237893,0.05097706032285471,8.496176720475786e-4
133553,11426,88,57,18,0.1422623182549783,0,0.07386661998949763,0.13845615263434272,0.5103273236478207,0.09697181865919832
133650,9313,89,58,14,0.9304348398299244,0,0.839686459787394,0.06646623000107377,0.06141952109953828,0.004939332116396435
133669,31607,84,81,24,0.1384326709935289,0,0.1592368779067928,0.2637074065871484,0.4042458948967001,0.07710317334767615
133711,2425,76,NA,15,0.3529309307338857,0,0.030103092783505155,0.14762886597938144,0.6927835051546392,0.03463917525773196
133809,728,76,NA,14,0.37385525243743806,0,0.03296703296703297,0.09478021978021978,0.7293956043956044,0.03021978021978022
133845,225,57,38,16,0.395800001485193,1,0.39555555555555555,0.07555555555555556,0.08444444444444445,0
133854,108,76,NA,19,0.40534719343107,0,0.5555555555555556,0.17592592592592593,0.027777777777777776,0
133863,158,74,NA,24,0.4189793728920619,0,0.23417721518987342,0.2974683544303797,0.1518987341772152,0
133872,1861,64,41,6,0.35482655957981885,1,0.15368081676518,0.3057495969908651,0.32186996238581406,0.0338527673293928
133881,8992,80,50,13,0.0949745876152161,0,0.06105427046263345,0.1873887900355872,0.458741103202847,0.16559163701067617
133951,54723,92,87,24,0.03317553133970384,0,0.11298722657749027,0.6484110885733604,0.09708897538512143,0.08468102991429563
133979,1277,50,62,17,0.4684913426514933,1,0.8292873923257635,0.028974158183241974,0.04463586530931871,0.07987470634299139
134079,3211,80,NA,11,0.3435992082413131,0,0.07567735907816879,0.1678604796013703,0.6300218000622859,0.03643724696356275
134097,43889,96,92,17,0.05029550370105263,0,0.08498712661486933,0.21094123812344778,0.5524163229966507,0.055093531408781246
134130,56311,98,72,16,7.929898742455436e-4,0,0.05251194260446449,0.21352844026921916,0.47445436948375985,0.09106568876418462
134228,28,32,33,7,0.3628886984379263,1,0.6428571428571429,0.07142857142857142,0.2857142857142857,0
134237,27169,53,NA,32,0.9303453922087728,1,0.32172696823585706,0.19452316978909787,0.3465714601199897,1.1041996392947845e-4
134291,610,71,43,21,0.4131415313432839,0,0.18688524590163935,0.07049180327868852,0.6311475409836066,0
134307,1040,83,98,20,0.4052487282342249,0,0.1,0.7740384615384616,0.07211538461538461,0.032692307692307694
134510,152,92,NA,5,0.3512094066390447,0,0.05263157894736842,0.13157894736842105,0.6578947368421053,0.08552631578947369
134529,218,69,NA,25,0.43623157064210527,1,0.7568807339449541,0.11467889908256881,0.07339449541284404,0
134714,186,75,61,13,0.384551946983287,0,0.2849462365591398,0.08064516129032258,0.5752688172043011,0
134945,4247,75,80,11,0.33491337642871866,0,0.12667765481516363,0.14998822698375325,0.5069460795855898,0.04779844596185543
135081,20888,71,25,14,0.4006521763824673,0,0.17450210647261585,0.30524703178858675,0.19465721945614706,0.021878590578322483
135142,63,100,90,20,0.4037811422588746,0,0,1,0,0
135179,894,79,76,8,0.372264129032293,0,0.14093959731543623,0.2751677852348993,0.540268456375839,0
135267,764,87,NA,21,0.4099830132031057,0,0.14136125654450263,0.3507853403141361,0.4489528795811518,0.02225130890052356
135276,1349,31,64,15,0.4254335623344685,1,0.3491475166790215,0.072646404744255,0.5166790214974055,0
135294,393,75,91,15,0.37839658218857714,0,0.4681933842239186,0.24936386768447838,0.027989821882951654,0.24427480916030533
135337,30,70,100,20,0.4034729381354073,0,0.13333333333333333,0.1,0.26666666666666666,0
135364,508,50,71,9,0.38513666248322487,1,0.41929133858267714,0.04330708661417323,0.4704724409448819,0
135407,1486,78,18,10,0.3621338806137059,0,0.1117092866756393,0.38492597577388965,0.38896366083445494,0.046433378196500674
135522,741,90,50,16,0.3941135480285377,0,0.15519568151147098,0.3535762483130904,0.4089068825910931,0.021592442645074223
135559,70,50,75,9,0.368343941878332,1,0.11428571428571428,0.5571428571428572,0.32857142857142857,0
135647,665,100,100,13,0.39642180412477573,0,0.40601503759398494,0.48120300751879697,0.0406015037593985,0.05714285714285714
135726,19852,94,NA,11,0.04822095402589854,0,0.07505541003425348,0.24944589965746525,0.426455772718114,0.10835180334475115
135735,3608,69,66,14,0.4461871283039292,1,0.23531042128603105,0.4553769401330377,0.24722838137472283,0.013026607538802661
136109,118,92,80,6,0.3591735228848539,0,0.19491525423728814,0.1271186440677966,0.576271186440678,0.00847457627118644
136172,16154,85,65,19,0.3066158333550592,0,0.12195121951219512,0.16039371053609014,0.5519376005942801,0.036647270025999754
136215,20910,76,15,16,0.2901418172052345,0,0.17159253945480632,0.31549497847919655,0.28522238163558106,0.05437589670014347
136303,166,20,100,2,0.35217300154285547,1,0.4457831325301205,0.39759036144578314,0.12650602409638553,0
136330,4147,68,0,13,0.2994365589987891,1,0.09597299252471667,0.19266939956595128,0.5251989389920424,0.08512177477694718
136491,1126,72,78,8,0.3632394597339728,0,0.13676731793960922,0.22735346358792186,0.5381882770870338,0.03197158081705151
136659,432,77,56,17,0.3920008934781299,0,0.04861111111111111,0.08333333333333333,0.7708333333333334,0
136765,407,0,2,20,0.4115789326671843,1,0.21867321867321868,0.4226044226044226,0.3488943488943489,0
136774,1666,86,NA,11,0.2808582212766333,0,0.03841536614645858,0.16626650660264106,0.4237695078031212,0.20468187274909963
136826,1045,33,26,18,0.4027465337099911,1,0.23540669856459331,0.6105263157894737,0.06889952153110047,0.06411483253588517
136950,3046,85,NA,12,0.3087419351009346,0,0.060407091267235716,0.1943532501641497,0.5587655942219304,0.08240315167432699
137023,727,84,NA,15,0.3940387752486908,0,0.16781292984869325,0.10041265474552957,0.671251719394773,0
137032,9692,59,NA,25,0.27192978667903345,1,0.17725959554271564,0.14692529921584813,0.24917457697069748,0.07635163021048287
137087,1463,45,57,7,0.3874816051512063,1,0.3315105946684894,0.16404647983595352,0.4053315105946685,0.032809295967190705
137120,1116,26,6,6,0.3607956746278361,1,0.08960573476702509,0.23207885304659498,0.6066308243727598,0
137245,1573,73,NA,15,0.46636765629337895,0,0.5263827082008901,0.30324221233312143,0.12205975842339478,0
137272,79,100,NA,4,0.34991440578155103,0,0.012658227848101266,0.3291139240506329,0.5316455696202531,0.0759493670886076
137351,49622,91,70,22,0.00145081870645483,0,0.07992422715730926,0.22147434605618477,0.42674620128168955,0.10712990205957035
137476,7652,57,0,17,0.4162312865534491,1,0.2286983795086252,0.47307893361212755,0.14584422373235756,0.059592263460533194
137546,3775,78,0,10,0.3146143383855653,0,0.09589403973509934,0.1994701986754967,0.5305960264900662,0.06596026490066226
137564,11510,70,50,19,0.21987218236167463,0,0.10712423979148566,0.22267593397046048,0.48583840139009554,0.0790616854908775
137591,321,79,71,9,0.37025197107697,0,0.1308411214953271,0.24922118380062305,0.6043613707165109,0
137713,250,52,53,8,0.3661772556297905,1,0.156,0.172,0.612,0.008
137777,28,100,NA,4,0.3513015425238745,0,0,0,0.9642857142857143,0.03571428571428571
137847,11433,85,NA,17,0.1918367844607147,0,0.029913408554185252,0.13426047406629932,0.6904574477390011,0.059127088253301846
137856,201,84,96,15,0.38958898242090617,0,0.19900497512437812,0.05970149253731343,0.681592039800995,0
137865,494,63,NA,16,0.393098812771403,1,0.16396761133603238,0.0931174089068826,0.6356275303643725,0.010121457489878543
137953,427,57,17,11,0.3774503006648488,1,0.1920374707259953,0.13114754098360656,0.5761124121779859,0.01405152224824356
137962,152,28,NA,12,0.37868260180802055,1,0.18421052631578946,0.17105263157894737,0.5263157894736842,0.006578947368421052
138275,900,44,NA,13,0.38715930850245056,1,0.2577777777777778,0.21555555555555556,0.41333333333333333,0.04666666666666667
138284,157,51,0,10,0.37152284476953634,1,0.12101910828025478,0.03821656050955414,0.7898089171974523,0
138293,878,41,0,17,0.3828418877831889,1,0.28132118451025057,0.15831435079726652,0.37471526195899774,0.1275626423690205
138309,3121,100,NA,10,0.43225924677923455,0,0.28099967958987504,0.2380647228452419,0.28292214033963475,0
138354,14822,89,70,22,0.2918649017244361,0,0.1106463365267845,0.1422884900823101,0.5669275401430306,0.0392659560113345
138372,1266,70,72,19,0.4261389081021831,0,0.23696682464454977,0.37993680884676145,0.3420221169036335,0
138479,960,73,NA,15,0.4223017617921025,0,0.4010416666666667,0.3458333333333333,0.190625,0
138488,2912,17,9,29,0.3977768255539271,1,0.2125686813186813,0.33070054945054944,0.2809065934065934,0.10576923076923077
138497,278,88,NA,8,0.3640926331832522,0,0.07194244604316546,0.14388489208633093,0.6654676258992805,0
138558,3825,69,43,21,0.4077637143723331,1,0.08967320261437908,0.10169934640522876,0.7675816993464052,0.0067973856209150325
138600,1079,81,NA,10,0.3947119532227501,0,0.35959221501390176,0.12974976830398516,0.37349397590361444,0.023169601482854494
138655,521,60,33,23,0.4361045941307462,1,0.4932821497120921,0.22264875239923224,0.11516314779270634,0
138664,117,48,NA,12,0.3861204681244703,1,0.811965811965812,0.09401709401709402,0.008547008547008548,0
138682,2719,51,29,12,0.579233273760645,1,0.7822728944464877,0.029054799558661273,0.14196395733725634,0.004413387274733358
138716,6768,79,33,21,0.8571108137436949,0,0.8284574468085106,0.03664302600472813,0.0658983451536643,0.004137115839243499
138761,496,40,NA,19,0.4208113724880765,1,0.5161290322580645,0.08064516129032258,0.2862903225806452,0.014112903225806451
138822,515,76,NA,20,0.4371363016269951,0,0.6854368932038835,0.06019417475728155,0.22718446601941747,0
138840,4498,65,43,18,0.7252017307792963,1,0.8194753223654958,0.07936860827034238,0.03357047576700756,0.013561582925744775
138868,2260,74,67,15,0.39724343560482533,0,0.15530973451327434,0.13097345132743363,0.5575221238938053,0.00752212389380531
138901,1549,45,41,20,0.5319607996925356,1,0.8734667527437057,0.052291801162040026,0.016785022595222725,0.010974822466107165
138947,4252,71,25,16,0.5450258208366308,0,0.5277516462841016,0.010348071495766699,0.0037629350893697085,0.006820319849482596
138956,4455,57,38,16,0.5970882096902663,1,0.524354657687991,0.07968574635241302,0.31560044893378225,0.004264870931537598
139144,2484,84,100,12,0.3752092153445482,0,0.08373590982286634,0.10587761674718196,0.7266505636070854,0.004830917874396135
139153,359,100,100,6,0.36423953059918435,0,0.3871866295264624,0.14763231197771587,0.10863509749303621,0.033426183844011144
139199,2436,65,20,11,0.41200727728245967,1,0.298440065681445,0.15435139573070608,0.42857142857142855,0.027504105090311988
139205,1338,48,44,15,0.38479021535108,1,0.25112107623318386,0.08295964125560538,0.523168908819133,0.07249626307922272
139250,3468,59,40,22,0.4376244160340867,1,0.1966551326412918,0.09111880046136102,0.591118800461361,0.013552479815455595
139278,6940,58,49,19,0.5898446214484819,1,0.34121037463976944,0.1170028818443804,0.4706051873198847,0.004610951008645533
139311,6163,71,62,20,0.7145332246597179,0,0.6175563848774948,0.11585266915463248,0.10449456433555086,0.014278760343988317
139357,3307,52,39,16,0.5457566337764791,1,0.5282733595403689,0.10009071666162685,0.2905957060780163,0.004838221953432114
139366,7913,70,27,16,0.5769387164354169,0,0.3587766965752559,0.08694553266776191,0.42739795273600406,0.02009351699734614
139384,7282,62,46,22,0.41337299796979937,1,0.07758857456742653,0.24869541334798131,0.6163141993957704,0.005492996429552321
139393,1100,88,NA,13,0.3637060532641239,0,0.026363636363636363,0.04090909090909091,0.8327272727272728,0.03636363636363636
139463,5135,71,50,21,0.385647598127816,0,0.042064264849074974,0.37643622200584226,0.5022395326192794,0.012268743914313535
139506,67,75,NA,20,0.41014410847067245,0,1,0,0,0
139579,716,22,0,9,0.3846752780515838,1,0.3407821229050279,0.0935754189944134,0.3924581005586592,0.002793296089385475
139621,1820,61,14,23,0.48338679485541985,1,0.4489010989010989,0.08076923076923077,0.38351648351648354,0.0038461538461538464
139630,950,71,0,11,0.34821623167746496,0,0.12631578947368421,0.06947368421052631,0.6042105263157894,0.12105263157894737
139658,15175,96,100,10,0.02830016286646308,0,0.14214168039538716,0.09528830313014827,0.3260626029654036,0.18398682042833608
139700,5382,59,53,21,0.4517502557464867,1,0.16852471200297287,0.19193608324043107,0.5598290598290598,0.008175399479747306
139719,2897,79,25,21,0.6526365906398539,0,0.9043838453572661,0.028995512599240592,0.02243700379703141,0.01173627890921643
139755,53363,98,100,17,2.260823715908214e-8,0,0.056387384517362214,0.06871802559826097,0.29668496898600155,0.2529093191911999
139764,3700,58,29,18,0.41975965343649624,1,0.29081081081081084,0.0327027027027027,0.5481081081081081,0.05675675675675676
139861,7097,82,100,17,0.37747859029743014,0,0.07566577427081865,0.06509792870226856,0.7872340425531915,0.006622516556291391
139931,27423,78,49,25,0.6507255106165911,0,0.23049994530138934,0.06771687999124822,0.5483353389490574,0.021770047040805162
139940,34944,80,54,25,0.7105411095766968,0,0.3994677197802198,0.13166781135531136,0.18563988095238096,0.08304716117216117
139959,43146,94,96,17,0.02245627100179497,0,0.07333240624855143,0.0759050665183331,0.6246465489268994,0.05715477680433876
139968,3179,51,33,20,0.4929859957517522,1,0.3491664045297263,0.05819440075495439,0.524693299779805,0.0025165146272412707
139986,6185,63,48,21,0.6858476226028781,1,0.5198059822150364,0.09135004042037187,0.3141471301535974,0.0045270816491511726
139995,338,74,69,24,0.4340173649736183,0,0.5355029585798816,0.10355029585798817,0.3609467455621302,0
140003,156,60,63,8,0.3733430703536442,1,0.6282051282051282,0.1858974358974359,0.1282051282051282,0
140012,11166,58,49,20,0.6777834594229577,1,0.37175353752462836,0.246462475371664,0.21028121081855633,0.022210281210818555
140234,813,67,NA,13,0.3975478992590208,1,0.3087330873308733,0.07257072570725707,0.5473554735547356,0.01107011070110701
140243,6908,58,56,20,0.395557288641129,1,0.07643312101910828,0.2961783439490446,0.5369137232194557,0.010277938621887667
140252,2714,63,40,15,0.3631946315142062,1,0.20854826823876196,0.2067059690493736,0.40051584377302873,0.08511422254974207
140331,11156,68,54,23,0.6203972700865271,1,0.2812836141986375,0.2070634636070276,0.41833990677662247,0.015148798852635353
140340,435,25,25,14,0.4095900765821188,1,0.671264367816092,0.08045977011494253,0.07126436781609195,0
140447,9196,82,56,11,0.5029961142265745,0,0.3361244019138756,0.07992605480643758,0.39886907351022183,0.041757285776424534
140553,2847,87,50,14,0.6519650457552554,0,0.9726027397260274,0.002107481559536354,7.024938531787847e-4,0.0035124692658939235
140571,432,71,44,17,0.43331836690897096,0,0.9421296296296297,0.034722222222222224,0,0
140678,2599,58,60,14,0.3756550460114445,1,0.05232781839168911,0.11235090419392074,0.7749134282416313,0.0034628703347441324
140696,1425,73,NA,13,0.3854243533874097,0,0.19719298245614036,0.29964912280701755,0.2792982456140351,0.030175438596491227
140720,390,54,17,11,0.4099039693800538,1,0.9512820512820512,0.04871794871794872,0,0
140818,1857,70,0,12,0.39948518447315245,0,0.210016155088853,0.0888529886914378,0.6241249326871298,0.0059235325794291865
140827,65,67,NA,5,0.3545147462257973,1,0.16923076923076924,0.18461538461538463,0.5076923076923077,0.06153846153846154
140872,1233,62,0,11,0.3764849797097425,1,0.2197891321978913,0.08759124087591241,0.5693430656934306,0.046228710462287104
140942,3942,56,49,16,0.5616628859905874,1,0.5096397767630645,0.1171993911719939,0.2907153729071537,0.01141552511415525
140951,18550,86,73,21,0.01119991350347844,0,0.12366576819407007,0.07180592991913747,0.46932614555256064,0.2070619946091644
140960,3193,75,25,21,0.6500578380499208,0,0.8459129345443157,0.048230504227998745,0.035703100532414656,0.020043845912934545
140988,1318,61,50,14,0.3920583225081765,1,0.20485584218512898,0.09484066767830046,0.5523520485584219,0.0204855842185129
141006,1795,77,50,15,0.4660654363314022,0,0.5197771587743732,0.06963788300835655,0.35097493036211697,0.0116991643454039
141060,3417,94,NA,11,0.6479238046012182,0,0.8560140474100087,0.009072285630670179,0.050629206906643257,0.004682470002926544
141167,1471,49,25,12,0.4185694552184878,1,0.424881033310673,0.045547246770904146,0.34262406526172673,0.01971447994561523
141185,3067,63,25,18,0.3841511907638845,1,0.11150961851972611,0.08672970329312031,0.7019889142484512,0.027714378871861754
141237,2615,67,50,15,0.39012594223059216,1,0.11892925430210326,0.05812619502868069,0.6998087954110899,0.0057361376673040155
141255,4466,63,49,16,0.5544686532408866,1,0.42028660994178235,0.1135244066278549,0.42095835199283477,0.0033587102552619795
141264,10262,72,53,17,0.6456744904834872,0,0.3406743324887936,0.09598518807250049,0.4873319041122588,0.012765542779185344
141325,531,76,NA,8,0.3666264786047823,0,0.3578154425612053,0.11487758945386065,0.3389830508474576,0.0903954802259887
141334,14337,78,62,18,0.6709426828424502,0,0.2983887842644905,0.08090953477017507,0.5268187207923555,0.013601171793262189
141361,1457,65,NA,13,0.35411797617009033,1,0.05422100205902539,0.05284831846259437,0.6513383665065202,0.04735758407687028
141486,2709,70,42,11,0.31992519479026255,0,0.028423772609819122,0.12956810631229235,0.12255444813584349,0.004429678848283499
141565,2668,73,47,11,0.29873692785650774,0,0.011619190404797601,0.1619190404797601,0.18628185907046477,0.043478260869565216
141574,20028,81,62,15,0.03254028970403486,0,0.013930497303774715,0.13251447972838026,0.20930697024166167,0.061713600958657876
141608,85,100,NA,17,0.3921799397010191,0,0.058823529411764705,0.12941176470588237,0.058823529411764705,0
141644,4921,56,25,15,0.25877773424048056,1,0.04836415362731152,0.19203413940256045,0.22312538102011786,0.06380816907132697
141680,3342,55,62,18,0.32093786545448716,1,0.022142429682824656,0.14721723518850988,0.08497905445840814,0.010472770795930581
141796,5914,63,45,15,0.2000600262633335,1,0.01657084883327697,0.13324315184308422,0.10348326006087251,0.06307067974298275
141802,1335,61,48,11,0.34172379131279557,1,0.008988764044943821,0.1655430711610487,0.13632958801498127,0.017228464419475654
141811,6471,72,52,21,0.25996870043428116,0,0.017926131973419874,0.15948076031525266,0.07448616906196878,0.013135527739143872
141981,2814,78,51,17,0.33125184465863594,0,0.017057569296375266,0.15280739161336176,0.06574271499644634,0.0039090262970859985
141990,2765,63,38,19,0.3414570252739573,1,0.011573236889692586,0.17938517179023508,0.13453887884267632,0.0065099457504520794
142054,478,70,NA,11,0.3705951585801539,0,0.02510460251046025,0.26778242677824265,0.5230125523012552,0.0041841004184100415
142090,94,56,100,14,0.3827716818463426,1,0.02127659574468085,0.010638297872340425,0.925531914893617,0.02127659574468085
142115,27198,79,47,20,0.1721632888187804,0,0.0204794470181631,0.1484667990293404,0.6971836164423855,0.013640708875652621
142179,3013,60,46,14,0.35534761835517453,1,0.007301692665117823,0.13939595087952208,0.6664454032525722,0
142276,13061,72,45,14,0.18282963591396664,0,0.010489242783860347,0.13796799632493684,0.5612893346604395,0.028098920450195238
142285,12286,76,18,18,0.14403664334276958,0,0.012941559498616311,0.08196321015790331,0.712274133159694,0.06755656845189646
142294,1090,82,0,10,0.3324606075082764,0,0.015596330275229359,0.17706422018348625,0.573394495412844,0.11100917431192661
142328,3801,61,41,16,0.34059104871707774,1,0.010523546435148644,0.08418837148118916,0.712707182320442,0.013943699026571955
142407,88,44,NA,14,0.38312935696189865,1,0.011363636363636364,0.32954545454545453,0.5568181818181818,0.011363636363636364
142443,4585,63,43,15,0.32491779466752857,1,0.010032715376226827,0.07022900763358779,0.6778625954198473,0.011123227917121047
142461,1635,77,100,14,0.3653200324324601,0,0.01712538226299694,0.13149847094801223,0.7259938837920489,0.01712538226299694
142489,70,82,NA,14,0.38317160821037893,0,0,0.18571428571428572,0.6428571428571429,0
142522,45585,71,46,22,0.01125871628530663,0,0.006449489963803883,0.09213557091148404,0.5332455851705605,0.028540089941866843
142559,10176,100,NA,25,0.2983783539295536,0,0.009925314465408805,0.23064072327044025,0.44899764150943394,0.0047169811320754715
142957,29,100,100,3,0.34833379440467893,0,0.3103448275862069,0,0.27586206896551724,0.10344827586206896
143048,3394,84,100,10,0.15383774747639598,0,0.05892751915144372,0.126694166175604,0.3464938126104891,0.2908073070123748
143084,2570,82,NA,12,0.24813307765365816,0,0.04824902723735409,0.12918287937743192,0.5392996108949416,0.19727626459143968
143118,5923,77,0,18,0.4008379857357798,0,0.084079014013169,0.34593955765659296,0.4474084079014013,0.005233834205639034
143215,8492,68,55,17,0.4970043898309589,1,0.21255299105040037,0.08443240697126707,0.58078191238813,0.003297220913801225
143279,4001,71,56,18,0.40779400460366577,0,0.13696575856035992,0.1707073231692077,0.5676080979755062,0.011747063234191453
143288,513,67,NA,11,0.37993618379018823,1,0.17738791423001948,0.09746588693957114,0.7095516569200779,0
143358,4777,83,33,11,0.2994352611006045,0,0.11555369478752354,0.12246179610634289,0.5758844463052125,0.07368641406740632
143376,191,80,0,15,0.39312229393465214,0,0.36649214659685864,0.18848167539267016,0.4031413612565445,0
143464,82,50,100,13,0.3852223210171205,1,0.5975609756097561,0.24390243902439024,0.15853658536585366,0
143473,51,100,50,15,0.3872399412674566,0,0,0.9803921568627451,0.0196078431372549,0
143491,64,71,77,15,0.387462774514347,0,0.03125,0.953125,0.015625,0
143552,33,100,100,6,0.35939409852328347,0,0.48484848484848486,0.18181818181818182,0.18181818181818182,0
143613,1603,63,41,15,0.3881761262745741,1,0.08109794135995009,0.12351840299438553,0.7305053025577043,0
144005,2238,57,31,9,0.46104115316970706,1,0.6586237712243074,0.08936550491510277,0.06523681858802502,0.06657730116175156
144050,18566,99,NA,5,4.072751352339217e-4,0,0.054292793278035115,0.10820855326941721,0.2893461165571475,0.32080146504362816
144157,3274,50,25,20,0.6059943121046913,1,0.642944410507025,0.28222357971899814,0.023824068417837508,0.005192425167990226
144166,9303,56,43,26,0.7027487294969136,1,0.35160700849188437,0.5181124368483285,0.05707836181876814,0.011179189508760614
144175,3137,44,40,26,0.6176895381291218,1,0.6429709913930507,0.2808415683774307,0.023908192540643927,0.004781638508128785
144184,6839,59,43,24,0.49030820266651176,1,0.19052493054540137,0.49641760491299897,0.14812107033191987,0.013159818686942536
144193,6296,63,39,31,0.5017453956956052,1,0.09275730622617535,0.8065438373570522,0.07623888182973317,0.0023824650571791614
144209,6121,59,44,20,0.53801388475783,1,0.3200457441594511,0.4290148668518216,0.11648423460218918,0.024015683711811796
144218,7798,72,51,28,0.43477152324541174,0,0.060400102590407796,0.6506796614516542,0.18658630418055913,0.010387278789433189
144281,5570,66,23,15,0.3811081537389162,1,0.18707360861759426,0.2763016157989228,0.3908438061041293,0.05062836624775584
144351,4770,61,38,13,0.3509091913541679,1,0.16457023060796647,0.18385744234800838,0.5025157232704403,0.05849056603773585
144564,2297,65,49,16,0.4149218628647802,1,0.19068350021767522,0.0783630822812364,0.6273400087070091,4.3535045711797995e-4
144573,173,80,73,18,0.403560386308047,0,0.4508670520231214,0.10982658959537572,0.3236994219653179,0
144740,21210,86,75,17,0.03387468078114479,0,0.0885902876001886,0.2037246581801037,0.40994813767090993,0.12041489863272041
144795,445,85,75,20,0.40649878251778754,0,0.11235955056179775,0.449438202247191,0.3842696629213483,0.0044943820224719105
144865,26224,66,52,22,0.22280236189711905,1,0.0714993898718731,0.29320469798657717,0.4264032946918853,0.02490085417937767
144883,468,37,NA,20,0.3921974984065439,1,0.4166666666666667,0.3141025641025641,0.014957264957264958,0.2329059829059829
144892,8505,72,67,14,0.2435746619578959,0,0.1138154027042916,0.08724279835390947,0.6056437389770724,0.0779541446208113
