UNITID,EFTOTLT,EFBKAAT,EFHISPT,EFWHITT,EFNRALT,RET_PCF,RET_PCP,STUFACR
173203,4981,111,195,4022,4,69,40,20
173258,2128,123,215,1086,224,96,NA,8
173300,1935,94,95,1443,111,84,NA,12
173328,6003,928,499,2913,683,67,17,16
173416,2894,294,411,1782,13,74,56,23
173452,878,12,12,801,18,85,NA,10
173461,4074,116,165,3318,35,61,58,19
173559,5645,527,296,4256,29,69,50,18
173638,3695,170,450,2628,53,68,61,18
173647,1906,42,119,1495,103,88,NA,12
173665,2565,275,213,1521,47,78,NA,14
173708,4572,959,544,2185,19,73,59,21
173735,3174,183,155,2482,29,62,50,17
173744,623,79,61,408,0,85,NA,20
173799,3804,691,511,1999,14,56,46,20
173902,2138,133,232,1067,321,92,NA,10
173911,2731,245,376,1822,90,59,41,16
173920,15271,900,925,10819,1352,80,69,21
174020,6660,2260,544,2316,142,68,65,15
174066,56666,4572,3677,30824,5410,91,67,17
174075,2612,130,134,1911,75,80,50,18
174127,831,49,99,524,32,75,NA,12
174136,6733,2450,880,1975,140,56,43,27
174154,748,245,53,284,0,70,86,15
174190,122,9,8,88,0,76,NA,15
174233,9253,186,348,6759,170,81,46,16
174251,981,24,74,493,51,74,0,9
174321,199,20,12,163,0,89,NA,10
174358,4386,224,205,3382,172,75,83,17
174376,5563,1442,463,2052,124,60,47,24
174428,11026,2732,1385,4810,164,62,50,31
174437,852,124,119,519,9,82,79,14
174473,2631,178,167,1981,37,70,57,18
174491,3234,128,151,2617,18,83,0,16
174525,95,1,4,80,0,45,100,10
174570,1794,97,61,1257,1,52,41,21
174738,5205,779,462,3257,36,58,54,23
174747,1429,31,148,1081,53,86,NA,11
174756,4030,843,266,2537,67,65,49,23
174783,10732,924,439,6415,1289,71,54,18
174792,1572,59,117,1159,98,86,NA,12
174817,4505,371,243,2551,71,75,NA,18
174844,3124,97,301,2082,330,92,NA,11
174862,1846,106,159,1352,49,70,31,15
174899,2930,136,118,2136,110,82,100,12
174914,9410,752,900,5880,487,88,50,14
174978,128,36,26,31,0,72,67,19
175005,3651,546,394,1999,15,80,0,9
175014,9416,2789,1093,3807,0,100,NA,16
175041,5198,1847,519,1226,158,60,40,21
175078,8214,289,489,6262,161,74,24,16
175227,1537,107,114,918,9,76,33,12
175236,3148,139,323,2375,12,70,48,19
175263,2331,103,152,1784,15,63,46,19
175272,6045,216,314,4876,133,79,75,14
175315,8726,1161,981,4053,98,58,45,25
175342,2995,2870,17,45,53,77,27,16
175421,4213,1878,99,978,728,68,40,12
175430,968,129,75,634,12,68,0,13
175494,73,27,0,39,0,82,NA,20
175519,1633,1535,12,68,1,78,33,17
175573,2932,1220,75,1507,0,73,20,20
175616,2654,1115,64,1250,107,67,27,12
175643,2785,967,220,1320,22,60,5,19
175652,3841,1940,107,1526,8,66,18,17
175698,23,18,3,2,0,85,67,12
175722,21,9,0,12,0,100,NA,15
175786,8859,5050,297,2828,0,58,23,15
175810,5039,2268,95,2370,2,56,25,18
175829,5139,1454,198,3172,0,74,18,21
175856,6326,5820,14,195,213,62,24,14
175883,4753,1565,174,2785,21,56,16,26
175935,2780,1318,72,1215,0,66,19,16
175980,593,134,37,345,19,58,NA,9
176008,1978,1272,53,482,0,55,10,15
176017,26449,2818,1410,19737,837,87,53,18
176035,2193,785,38,1241,18,67,100,10
176044,2205,1948,55,117,0,70,67,13
176053,4164,776,142,2792,160,78,0,14
176062,57,7,0,50,0,100,NA,14
176071,8694,2019,696,4459,0,62,23,23
176080,23150,3610,1025,16265,934,83,47,16
176169,3442,597,134,2555,0,68,27,19
176178,7867,2908,536,4014,0,68,41,22
176239,6011,1839,40,3630,0,65,15,26
176318,467,428,9,3,17,84,NA,10
176336,93,25,1,60,0,65,NA,7
176354,1758,792,40,820,13,69,29,21
176372,13170,3421,664,7384,790,72,37,18
176406,1301,703,10,2,287,83,50,9
176433,63,20,1,41,0,100,50,14
176479,5321,1452,146,3003,270,78,NA,14
176628,2768,415,241,871,1052,71,0,19
176664,434,26,33,331,6,59,25,7
176716,109,30,9,58,0,95,NA,25
176770,724,16,40,596,0,0,11,8
176789,244,13,20,182,8,55,67,7
176798,159,29,2,118,0,84,78,12
176910,189,23,18,126,5,69,0,10
176947,1041,151,81,632,98,62,NA,12
176965,12857,802,510,7217,3412,74,45,18
176983,65,2,2,57,1,84,92,5
177038,588,16,61,347,0,50,NA,6
177065,5689,1179,642,3018,249,75,26,20
177083,63,2,13,46,0,75,NA,4
177117,254,17,32,177,13,67,0,6
177135,3959,61,444,2812,56,59,40,13
177144,1028,159,54,719,35,67,NA,15
177214,1615,53,70,1156,142,79,NA,14
177250,2371,26,99,2067,25,67,44,12
177302,619,150,100,310,0,69,NA,38
177339,2289,102,165,1734,77,76,NA,15
177436,30,1,0,27,0,60,NA,8
177472,11380,315,871,9038,0,100,NA,18
177542,499,36,24,350,23,78,22,8
177551,1002,821,26,29,61,68,10,12
177588,55,50,2,3,0,46,NA,25
177603,157,33,14,95,0,88,100,11
177676,3775,87,125,3315,27,69,48,14
177685,107,22,10,67,0,88,NA,15
177746,813,68,135,495,5,78,NA,10
177931,25,3,0,22,0,83,NA,3
177940,2054,787,71,876,140,60,51,11
177968,6826,1015,330,4201,305,66,26,14
177977,2346,33,27,2126,0,90,81,17
177986,1406,122,26,913,32,50,50,9
177995,13523,2151,2055,7327,169,67,39,14
178059,9261,1361,713,5931,251,85,32,13
178077,97,11,2,74,0,95,NA,19
178183,177,90,5,69,0,76,NA,19
178208,3945,112,329,2335,83,81,30,17
178217,2447,66,69,2048,58,65,34,21
178244,5699,410,16,4593,89,65,30,15
178341,4147,240,390,2687,182,63,16,15
178369,1770,216,227,740,429,53,67,18
178387,3716,378,32,2493,34,54,32,15
178396,31543,1602,1843,23890,1417,93,67,17
178402,14732,1542,1888,7497,1203,75,23,13
178411,7154,218,357,4588,974,87,50,17
178420,14736,2052,642,9772,330,74,40,13
178448,5384,425,292,4155,22,63,43,22
178527,47,0,5,40,0,67,67,18
178615,3664,85,145,2928,267,85,100,12
178624,9152,398,397,6828,716,74,47,16
178679,736,15,38,610,8,83,100,17
178697,1454,25,67,1241,24,90,NA,14
178721,5736,1049,1266,2132,513,58,17,13
178891,1784,417,69,1087,2,100,NA,11
179043,3577,266,458,2381,65,79,NA,12
179159,17059,1299,1117,8656,3405,88,33,9
179195,31,2,0,29,0,25,NA,16
179265,648,76,7,414,17,69,NA,9
179326,2199,107,34,1377,22,65,15,10
179344,1919,37,55,1635,4,62,21,13
179511,153,142,3,4,0,92,50,17
179539,4242,180,412,3371,26,60,31,20
179548,568,41,8,297,2,78,NA,8
179557,9501,637,273,6442,1240,76,35,20
179566,24360,843,1363,18558,1101,77,62,21
179645,2604,242,104,2066,17,66,44,20
179715,1951,48,9,1729,22,66,37,19
179867,16357,1162,1468,5717,4512,95,60,7
179894,8260,1168,341,2508,3631,69,15,16
179946,640,55,37,481,19,71,NA,9
179955,959,78,113,591,53,74,NA,10
179964,2046,274,149,1303,46,58,31,16
179991,39,0,1,36,0,92,NA,20
180054,318,0,1,18,0,75,NA,7
180081,727,6,16,546,0,55,43,14
180090,79,0,4,72,0,85,NA,20
180106,1156,10,80,874,0,82,NA,12
180151,332,14,17,232,15,54,50,13
180160,185,0,0,5,0,64,60,13
180179,4129,32,305,3155,70,56,45,14
180197,2234,13,92,1789,9,63,44,15
180212,362,4,2,68,1,30,27,18
180249,1502,11,100,1184,0,56,45,17
180258,763,40,30,529,20,72,25,9
180276,1554,12,80,1187,0,55,42,15
180328,262,0,1,2,0,52,43,12
180373,710,13,16,588,15,63,53,13
180416,1702,27,80,1289,48,77,33,14
180461,17135,100,1092,14010,419,79,55,18
180489,10811,118,617,7366,183,75,43,17
180522,966,15,40,620,0,64,40,13
180595,1032,45,91,744,54,69,NA,14
180647,671,3,45,154,0,82,0,6
180692,1358,15,64,1014,4,79,100,16
180814,14667,2161,2361,6646,3,58,47,12
180832,1121,46,29,608,0,61,62,10
180878,765,15,38,598,0,71,61,9
180902,6927,180,1877,4692,0,69,45,16
180948,2098,63,221,1628,35,63,0,15
180957,53,6,24,13,0,71,NA,9
180984,3479,70,251,2212,129,80,NA,14
181002,8581,291,874,5850,180,94,NA,11
181020,1985,75,164,1252,70,79,NA,11
181127,956,40,131,584,63,66,NA,14
181190,92,4,15,63,0,77,NA,7
181215,5881,140,758,4444,290,80,17,14
181297,1067,71,83,802,2,86,100,13
181303,16642,1468,3025,8098,118,60,38,20
181312,2140,51,193,1688,74,63,37,11
181330,1558,121,286,896,110,69,NA,14
181394,14972,1103,2392,9094,707,78,53,15
181446,1654,84,146,1230,56,75,NA,12
181464,24393,694,2184,17574,1663,86,52,17
181491,5720,77,686,4352,118,75,42,20
181534,1492,165,127,1075,26,64,33,17
181543,32,2,0,28,0,100,NA,3
181604,786,55,146,495,12,80,NA,8
181640,10816,572,1348,7824,0,70,52,13
181738,729,55,165,380,38,84,NA,8
181765,222,1,13,202,0,59,NA,13
181783,4666,98,595,3537,192,72,100,19
181817,1569,37,402,915,80,53,28,12
181853,532,52,73,306,76,69,100,11
181880,183,29,75,58,0,91,86,14
182281,32911,2910,11205,8613,1004,79,53,19
182290,23024,874,5462,11027,739,80,42,17
182306,3320,133,980,1736,0,59,50,18
182634,972,33,23,732,14,77,NA,10
182670,6938,367,601,2967,1470,98,NA,7
182704,92,1,1,87,0,77,100,16
182722,184,1,4,164,0,100,100,19
182795,1654,120,171,1097,73,74,0,13
182892,50,0,0,25,0,63,74,12
182980,3275,130,117,927,1801,61,100,8
183026,189531,37196,27885,94437,1154,61,40,24
183044,13554,139,568,11130,445,87,0,17
183062,2848,69,153,2359,33,79,100,17
183071,663,30,55,391,103,85,50,8
183080,3707,67,210,3001,57,68,33,15
183099,2657,96,255,1867,17,69,50,10
183105,577,13,29,410,0,84,54,7
183114,677,30,47,499,0,41,46,6
183123,735,20,42,551,0,56,45,10
183132,2081,122,292,1356,0,61,52,12
183141,1342,62,328,761,0,64,49,8
183150,1462,40,126,1069,0,66,51,12
183202,73,0,3,65,0,100,NA,10
183211,2777,187,123,1424,0,76,42,14
183239,2111,34,101,1745,20,88,NA,12
183248,95,25,11,46,0,100,NA,6
183257,1478,48,104,1222,1,63,25,10
183275,97,0,5,75,2,88,NA,10
183600,30,0,1,3,20,100,88,4
183655,4052,555,1163,1614,96,57,48,18
183725,502,112,265,65,0,86,75,25
183743,11720,822,5104,2973,652,64,43,18
183789,1996,230,746,121,8,55,33,14
183822,799,366,268,49,39,59,0,12
183859,9900,770,2290,5196,296,70,58,19
183877,6620,1418,1204,3061,108,58,47,21
183910,2005,307,518,566,368,77,0,12
183938,7622,1665,2160,2481,279,63,48,22
183974,1398,99,224,845,2,78,NA,12
183983,117,12,50,48,0,42,NA,29
184056,638,325,207,57,1,72,NA,15
184092,778,178,492,55,0,70,80,20
184180,6131,332,1876,2544,133,76,61,17
184205,2686,332,1048,1019,3,63,52,19
184348,2232,266,117,1094,428,88,NA,11
184427,335,76,121,110,0,73,79,24
184481,7026,3169,2070,418,804,56,39,26
184506,103,66,24,4,0,71,64,25
184603,8045,621,1894,3221,848,77,50,14
184612,2427,398,963,675,141,76,NA,15
184694,2885,307,656,1358,117,78,67,11
184746,146,45,80,21,0,79,77,12
184773,2013,161,244,1299,55,76,67,11
184782,21026,2282,2955,11657,1383,82,56,17
184791,5218,591,623,2775,53,62,51,24
184816,139,75,27,18,0,80,61,16
184968,178,14,57,48,0,100,NA,9
184995,7763,1011,4146,714,173,61,43,21
185129,5429,1030,2337,1292,170,65,31,13
185262,13905,2863,5128,3664,761,76,32,17
185396,1785,603,761,270,0,76,NA,34
185466,346,55,71,199,0,100,100,25
185509,6394,1228,1766,1821,482,67,48,16
185536,12044,1163,4238,2379,492,72,49,21
185572,4767,265,807,3188,104,80,100,12
185590,23375,2904,8539,7455,1143,78,40,18
185679,188,32,75,38,0,25,9,10
185721,618,102,344,138,8,71,88,14
185767,271,29,142,55,19,94,100,19
185828,13247,1338,3038,3426,2224,90,54,17
185873,7095,399,1486,4599,10,69,46,22
185970,120,28,18,64,0,94,0,25
186016,441,39,174,82,9,90,100,9
186034,4782,524,3069,666,9,60,44,14
186052,875,247,277,271,0,93,84,15
186131,9137,613,795,2839,2236,98,NA,5
186186,194,0,0,160,34,75,NA,10
186201,5981,368,1496,3190,43,84,40,17
186274,310,47,106,120,22,80,92,14
186283,4003,248,739,2151,192,78,0,14
186371,5675,958,1153,2229,269,80,20,12
186380,52269,4183,7967,16505,5286,93,82,16
186399,11315,1763,3251,2773,844,84,20,14
186432,3572,522,1097,528,940,72,67,12
186469,1135,311,165,495,1,66,55,17
186584,9571,1131,2271,4392,221,81,67,14
186593,188,56,62,69,0,74,78,19
186618,871,235,221,220,16,65,75,8
186645,6762,766,2009,2657,89,68,58,19
186867,8469,149,962,2309,2633,94,NA,11
186876,8631,826,1695,4998,120,79,33,17
186900,72,0,0,66,6,90,NA,18
187000,695,127,410,86,0,84,NA,22
187134,8141,469,1399,4628,70,91,33,14
187198,8330,2415,3904,1093,69,66,60,22
187444,9942,1897,3059,3517,206,74,63,18
187505,338,54,187,85,0,69,NA,15
187532,19342,519,10569,4775,57,60,47,21
187596,1704,6,23,10,6,38,0,10
187620,7200,142,5396,1141,150,63,43,21
187639,2342,89,1126,982,11,57,52,14
187648,5725,278,2359,2096,155,62,73,18
187666,2082,51,1224,675,0,55,35,19
187745,947,6,252,101,1,70,43,9
187897,2704,105,1481,519,81,50,60,10
187903,2235,129,1292,644,2,70,41,18
187912,463,49,146,99,99,50,NA,13
187958,1687,7,274,97,14,57,33,13
187967,1622,26,529,739,169,77,NA,9
187976,349,1,160,143,6,50,28,12
187985,23124,690,10789,6928,1129,76,59,15
187994,1152,44,597,392,17,46,38,13
188003,1431,19,810,404,28,49,53,12
188021,754,19,376,117,16,58,27,15
188030,15408,379,9067,3942,878,73,4,16
188049,921,7,632,199,2,58,36,9
188058,1425,26,968,181,10,52,30,10
188100,6452,63,1412,2289,64,71,41,12
188137,4469,50,2130,1673,165,59,47,12
188182,1130,149,431,397,0,55,20,21
188216,215,0,0,0,0,59,25,8
188225,896,4,513,267,1,55,50,9
188261,563,21,275,236,0,62,60,12
188289,55,0,30,12,2,100,100,15
188304,3531,125,1778,997,111,58,46,12
188340,1405,280,465,178,26,84,0,16
188429,7603,823,1595,3146,604,83,50,12
188438,2576,113,145,2131,16,62,33,16
188517,249,87,55,54,0,100,NA,14
188526,908,90,60,395,41,86,NA,10
188641,2007,115,166,1001,152,78,NA,9
188650,192,111,41,2,0,61,NA,20
188669,94,31,5,8,30,95,NA,3
188678,187,13,14,86,52,96,NA,8
188687,270,61,46,140,0,38,50,20
188854,1452,247,245,434,173,83,NA,5
188890,1400,379,451,90,0,69,76,15
188915,52,0,3,49,0,100,100,4
188942,254,0,0,215,39,85,NA,17
189088,2911,329,378,1273,503,85,NA,9
189097,3487,213,604,1066,513,97,91,10
189228,2156,236,428,33,169,55,59,21
189273,91,0,0,91,0,93,NA,13
189404,89,45,20,17,0,80,100,8
189413,516,94,348,13,0,86,NA,20
189468,141,29,34,71,0,89,83,12
189477,113,33,59,5,1,83,100,16
189547,5327,561,591,3242,17,44,37,21
189565,462,161,30,188,0,33,NA,16
189705,2451,289,139,1567,180,73,100,11
189714,285,39,68,153,1,95,86,12
189811,1056,471,233,76,0,40,NA,17
189839,3580,245,115,2370,51,60,41,24
189857,986,0,0,859,127,79,NA,31
190008,39,5,1,13,8,100,NA,4
190044,3348,84,357,2095,541,85,NA,13
190053,1067,62,39,783,9,52,42,23
190099,3211,137,307,2065,261,93,NA,9
190114,683,400,177,50,23,20,NA,12
190150,35173,1838,2925,7943,13812,98,95,6
190169,1616,169,198,956,2,63,56,17
190239,172,78,69,7,0,78,63,24
190318,194,59,30,93,0,87,NA,20
190372,933,54,110,255,123,92,NA,8
190415,26793,1484,2760,7485,6943,98,NA,9
190442,3720,158,91,2092,2,54,42,29
190503,3147,263,664,1456,237,70,NA,18
190512,20081,1857,5380,3845,1736,89,65,19
190521,20123,5020,8723,2099,1432,61,42,20
190530,6787,1823,3968,447,207,51,49,14
190549,14390,3163,3330,3870,477,80,67,13
190558,11033,1327,2914,4669,227,76,52,17
190567,15544,2405,6066,2343,866,79,64,15
190585,5478,1713,3148,178,172,54,44,15
190594,22538,2597,6601,5691,961,78,53,14
190600,13763,2321,6653,2239,488,82,50,16
190619,18165,6061,4671,3741,410,64,48,21
190628,14494,1986,6072,1902,1672,57,39,19
190637,13324,3306,7342,1114,390,73,58,15
190646,3736,2670,665,67,81,50,43,13
190655,14486,3851,5346,1501,617,65,57,16
190664,15965,1511,4646,3470,968,79,63,13
190673,10337,2101,3239,1230,642,65,39,15
190691,6174,2613,1424,232,224,57,67,13
190707,20,0,0,20,0,67,NA,7
190716,2556,415,184,1186,249,73,0,14
190725,2540,201,156,1905,58,76,100,12
190752,86,0,0,86,0,100,NA,14
190761,1396,221,534,356,51,66,100,13
190840,6606,854,1784,2943,73,61,39,20
190956,162,16,7,84,0,100,NA,4
190983,786,39,64,523,47,70,100,11
191083,8090,1473,620,3650,58,56,30,20
191126,8206,694,1882,3057,1038,91,65,16
191199,6004,379,561,4090,28,53,45,15
191205,974,102,171,267,10,70,100,11
191241,16150,1282,3087,7050,1812,89,58,14
191302,1865,70,147,964,63,58,45,23
191339,4240,362,294,2852,84,57,35,14
191515,2031,64,197,1263,168,95,NA,9
191533,1097,120,109,661,48,74,NA,10
191597,914,587,170,44,0,67,NA,11
191612,1971,232,168,1272,48,59,64,14
191621,968,118,89,544,21,64,NA,15
191630,1841,137,200,1213,109,86,NA,11
191649,10685,996,1748,4915,652,84,100,13
191676,1200,46,15,690,53,84,0,12
191719,9227,1120,1215,5580,95,61,49,19
191728,1261,297,414,406,0,78,79,16
191931,3958,349,1135,1990,95,77,100,16
191940,85,46,11,21,0,59,NA,10
191959,30,2,11,10,0,100,NA,18
191968,4767,211,531,3361,157,85,NA,10
191986,4054,94,352,3189,66,58,45,17
192022,2319,143,217,1620,32,56,35,21
192040,316,0,18,220,10,96,NA,7
192110,1073,78,73,294,354,98,NA,4
192165,205,0,0,205,0,100,NA,15
192192,1366,95,99,1075,4,73,NA,10
192271,1467,371,267,504,184,73,29,20
192323,3091,245,251,2233,87,84,75,12
192448,16689,1455,2484,7205,1271,77,38,15
192484,101,57,23,11,1,100,75,16
192624,131,0,0,130,1,76,NA,13
192688,497,252,178,20,0,43,NA,20
192703,3225,257,1050,1333,136,76,0,15
192712,1084,32,89,327,509,93,NA,6
192749,2512,265,705,1308,55,74,NA,12
192785,722,150,86,368,0,33,NA,6
192800,14,2,2,10,0,0,NA,7
192819,6356,231,835,4229,195,86,NA,15
192864,1601,150,284,680,45,70,NA,7
192961,123,27,9,55,0,0,NA,6
193016,8991,2188,3888,1851,264,76,30,16
193052,593,0,0,593,0,77,NA,33
193061,39,0,0,35,4,100,NA,13
193070,72,0,0,72,0,86,NA,5
193201,369,140,51,84,0,26,100,12
193247,139,0,0,133,6,96,NA,9
193265,58,2,1,54,0,90,94,15
193283,5940,425,411,3238,80,59,49,18
193292,5005,619,1180,2263,43,85,33,12
193308,8141,2887,2621,265,2032,67,51,17
193326,8641,1922,1203,4235,205,57,38,18
193353,2491,247,572,1321,31,74,0,12
193399,3774,547,1015,1642,97,73,67,12
193478,12301,2501,4419,3174,88,64,50,20
193584,2401,123,179,1890,26,85,NA,8
193609,67,8,13,26,15,40,NA,4
193654,9068,457,913,2689,3457,85,84,9
193858,277,64,177,6,0,72,NA,18
193900,56832,3451,6386,13463,19202,96,64,8
193946,4547,544,265,3210,26,64,44,23
193973,4033,216,188,2170,1205,80,0,10
193991,49,6,22,17,0,89,80,9
194028,1658,48,21,1353,6,51,38,12
194091,6877,620,1101,1843,932,78,42,12
194116,573,40,78,293,83,100,100,11
194222,8537,1128,596,5205,32,55,36,18
194240,5704,786,1409,2208,1,61,47,19
194310,13634,1359,2631,5133,2771,75,26,14
194392,948,22,4,535,5,75,NA,12
194435,78,19,3,48,0,89,NA,20
194569,156,9,13,99,0,100,NA,9
194578,5356,261,609,1656,1734,88,100,9
194657,264,0,0,262,2,93,NA,19
194666,548,0,0,548,0,99,NA,23
194693,53,0,0,50,3,64,NA,13
194718,96,0,0,96,0,87,NA,19
194736,159,0,0,158,1,91,NA,18
194763,611,0,0,611,0,80,NA,36
194824,7040,326,698,3062,937,91,NA,14
194958,1960,261,165,1319,55,84,50,7
195003,17098,863,1520,8925,1869,89,33,13
195030,11946,606,810,4464,3593,91,NA,9
195058,5364,946,2082,1357,208,60,35,20
195067,388,222,117,12,0,60,53,22
195128,2790,412,332,1532,14,78,NA,10
195164,2752,131,181,2096,118,86,NA,13
195173,4567,491,535,299,3011,65,0,15
195191,313,41,11,218,0,100,NA,12
195216,1991,51,107,1490,215,91,NA,11
195243,2037,218,417,1046,105,73,NA,16
195289,129,18,12,79,1,100,NA,7
195304,1798,87,212,1072,113,87,NA,10
195322,3490,440,240,1976,0,51,38,15
195474,3720,158,368,2666,122,83,NA,12
195526,2704,117,282,1736,199,90,100,8
195544,3899,345,884,2076,115,81,75,12
195720,3693,269,303,2764,7,86,NA,11
195784,656,208,160,183,0,64,NA,16
195809,19389,2101,4149,8562,650,79,10,16
195988,1527,145,469,732,24,46,44,18
196006,3781,428,479,2613,10,65,NA,16
196015,3459,291,331,1879,55,69,50,18
196024,3056,513,563,1672,5,57,NA,13
196033,1988,164,270,1404,19,69,25,15
196042,10039,1146,2970,3776,289,82,40,18
196051,2186,533,272,1198,57,57,0,14
196060,17560,3385,2846,6939,1812,83,75,16
196079,18816,834,2241,9069,2048,89,86,18
196088,31903,2575,2507,13595,6324,85,42,11
196097,26689,1552,3622,7797,3864,90,50,19
196103,2757,124,255,1858,154,87,40,14
196112,2733,264,285,1700,162,69,NA,13
196121,7482,801,672,5254,122,72,50,17
196130,6188,1628,740,3047,62,58,36,14
196149,6938,245,804,5365,62,81,NA,15
196158,3179,177,324,2402,63,76,NA,11
196167,3945,150,306,3084,45,87,20,16
196176,7898,502,1745,4726,117,85,50,16
196185,5337,331,920,3708,11,76,NA,13
196194,6715,698,925,4422,199,70,0,15
196200,2832,144,248,1701,239,78,NA,11
196219,3333,402,935,1577,73,80,40,12
196237,4709,1032,1524,1255,145,72,13,17
196246,4540,487,583,2906,155,73,38,15
196264,10469,1555,1536,4926,62,66,31,17
196291,1413,90,254,881,37,83,NA,15
196389,1233,534,309,45,0,16,0,30
196413,22589,1823,2512,11824,3403,90,56,15
196431,400,0,0,362,38,81,NA,15
196440,17,0,0,12,5,33,NA,7
196565,4958,227,282,3181,74,50,38,12
196583,82,0,0,70,12,100,NA,27
196592,11937,1368,1664,6016,350,89,73,10
196699,3091,161,605,1672,48,59,56,23
196866,2065,89,225,1283,218,90,NA,9
197018,2241,0,3,2182,56,91,NA,15
197027,976,23,104,723,1,84,NA,13
197036,4473,396,514,2808,60,95,NA,6
197045,3627,364,339,2203,76,71,NA,12
197133,2462,92,333,1329,150,95,NA,7
197142,611,213,35,273,18,76,75,10
197151,3812,118,409,569,1925,85,50,9
197197,2001,144,286,1138,150,83,NA,11
197221,106,0,9,81,0,93,NA,11
197285,759,250,383,44,0,79,NA,19
197294,9359,1630,4404,2280,160,65,47,19
197337,59,18,27,7,6,83,NA,20
197531,489,15,46,339,46,82,NA,22
197601,164,0,0,164,0,79,NA,18
197647,147,0,0,131,16,75,NA,8
197674,264,0,0,264,0,82,NA,20
197692,87,0,0,87,0,86,NA,13
197708,6965,214,364,3501,1037,92,100,7
197735,1389,0,0,1357,32,96,NA,10
197744,243,0,0,231,12,100,NA,26
197814,2905,366,140,1759,116,72,51,13
197850,4013,592,672,2030,19,57,48,19
197869,21570,760,1963,16911,161,84,73,16
197887,6510,315,971,4275,24,59,47,13
197911,1235,450,117,588,55,65,NA,14
197966,1856,496,285,912,4,76,43,11
197984,1388,111,143,875,73,70,NA,12
197993,180,128,5,1,8,86,NA,7
198011,1173,328,174,462,1,67,48,10
198039,2723,97,436,1992,24,70,49,12
198066,875,143,66,538,59,62,NA,12
198084,2009,233,236,1391,0,66,40,17
198109,924,251,108,443,0,100,100,11
198118,3914,173,464,2870,18,71,50,15
198136,4963,661,528,3017,80,76,32,13
198154,14082,1589,1792,9133,38,67,56,13
198206,1614,87,154,1182,4,62,57,10
198215,1376,278,136,737,99,77,NA,13
198233,4904,318,894,3048,37,65,53,10
198251,5882,889,1528,2943,0,73,59,12
198260,20375,5717,3572,7354,1121,70,55,15
198303,675,340,54,187,57,71,NA,15
198321,1558,348,60,1062,10,20,39,15
198330,3659,659,634,2099,35,59,36,14
198367,3103,513,309,1719,29,66,66,13
198376,4305,600,531,2676,44,66,48,15
198385,1869,128,208,1128,201,95,NA,8
198419,17499,1316,1408,6138,4516,98,NA,5
198455,5157,1629,1195,1321,355,66,48,7
198464,26940,4575,2463,16479,299,83,64,17
198491,1397,730,137,437,6,79,NA,10
198507,2258,1443,132,412,24,77,100,19
198516,7239,405,538,5442,134,90,0,11
198534,11755,4698,1681,3842,103,58,42,19
198543,7107,4456,719,1045,97,75,32,20
198552,9099,2168,1865,3669,100,73,37,12
198561,3104,765,98,1445,2,55,NA,12
198570,6443,826,648,2578,33,54,44,17
198598,967,265,91,315,20,66,NA,10
198613,1180,331,167,516,22,65,NA,12
198622,11485,3959,1777,4009,158,64,49,16
198640,1061,502,84,350,2,61,48,11
198668,1395,79,97,1098,1,64,47,7
198677,26,11,1,14,0,100,0,2
198695,6331,641,485,4553,34,85,NA,21
198710,1918,158,181,1380,6,71,72,11
198729,1519,370,486,582,19,77,49,12
198756,1302,1050,6,9,29,71,25,12
198774,5371,856,1095,2921,7,67,48,13
198808,910,62,41,517,43,69,NA,11
198817,2591,774,467,1238,0,65,47,15
198835,2256,293,148,1486,137,76,100,15
198844,102,14,11,74,1,85,NA,11
198862,936,813,5,19,48,71,NA,14
198871,402,263,24,103,0,41,33,18
198899,1110,170,102,713,60,69,33,11
198905,891,377,30,456,1,76,53,11
198914,850,12,73,721,0,76,48,8
198923,1249,57,169,940,0,80,57,8
198950,1465,139,256,880,43,79,NA,10
198969,1822,321,203,798,100,65,33,11
198987,3979,468,553,2623,0,61,49,15
199023,1184,189,294,567,5,50,63,10
199032,962,124,20,594,45,59,0,11
199069,2109,573,205,1075,108,72,50,17
199078,132,21,1,94,0,80,100,20
199087,2780,1019,357,1179,13,75,61,20
199102,14311,10744,618,498,444,78,56,20
199111,3056,177,309,2196,65,72,67,13
199120,32438,2644,2929,17356,2595,97,100,15
199139,31091,5558,4312,14028,2253,85,64,21
199148,18012,5125,2679,7251,580,79,24,18
199157,8579,6496,558,682,62,73,30,16
199184,1111,93,130,590,59,93,NA,6
199193,38464,2371,3229,23107,3733,94,95,15
199209,1419,527,38,291,172,59,50,13
199218,18848,1038,1654,14242,356,88,86,17
199263,263,90,16,128,0,57,28,4
199272,722,155,97,384,7,74,NA,13
199281,7674,2213,746,2780,241,72,32,14
199306,889,185,81,515,30,72,NA,11
199324,896,218,89,526,3,60,34,6
199333,7684,2603,956,3469,46,65,47,17
199412,1599,281,200,814,182,74,NA,9
199421,2814,171,533,1683,9,68,49,11
199449,2384,708,196,972,3,70,53,14
199458,140,37,3,72,8,32,0,9
199467,668,429,24,183,2,78,29,13
199476,2238,430,325,435,0,57,32,13
199485,1803,266,201,1129,10,68,49,12
199494,7028,1352,1170,3669,109,60,51,15
199582,175,164,7,1,0,0,0,10
199607,549,103,88,261,16,68,50,9
199625,1526,277,531,615,15,66,49,8
199634,4115,667,604,2178,10,80,51,14
199643,964,692,52,15,80,52,25,14
199689,149,62,9,61,0,77,100,25
199698,676,174,81,344,29,48,NA,16
